year,nuts_id,nuts_year,value,variable,description,unit,nuts_name
2017,UKF3,2013,37.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Lincolnshire
2017,UKG1,2013,79.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Herefordshire, Worcestershire and Warwickshire"
2017,UKG2,2013,46.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Shropshire and Staffordshire
2017,UKG3,2013,69.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,West Midlands
2017,UKH1,2013,292.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,East Anglia
2017,UKH2,2013,112.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Bedfordshire and Hertfordshire
2017,UKH3,2013,70.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Essex
2017,UKI3,2013,179.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Inner London - West
2017,UKI4,2013,101.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Inner London - East
2017,UKI5,2013,43.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Outer London - East and North East
2017,UKI6,2013,21.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Outer London - South
2017,UKI7,2013,77.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Outer London - West and North West
2017,UKJ1,2013,290.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Berkshire, Buckinghamshire and Oxfordshire"
2017,UKJ2,2013,281.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Surrey, East and West Sussex"
2017,UKJ3,2013,179.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Hampshire and Isle of Wight
2017,UKJ4,2013,76.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Kent
2017,UKK1,2013,217.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Gloucestershire, Wiltshire and Bristol/Bath area"
2017,UKK2,2013,57.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Dorset and Somerset
2017,UKK3,2013,10.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Cornwall and Isles of Scilly
2017,UKK4,2013,19.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Devon
2017,UKL1,2013,45.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,West Wales and The Valleys
2017,UKL2,2013,49.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,East Wales
2017,UKM2,2013,117.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Eastern Scotland
2017,UKM3,2013,32.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,South Western Scotland
2017,UKM5,2013,31.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,North Eastern Scotland
2017,UKM6,2013,5.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Highlands and Islands
2017,UKN0,2013,46.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Northern Ireland
2018,UKC1,2013,18.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Tees Valley and Durham
2018,UKC2,2013,105.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Northumberland and Tyne and Wear
2018,UKD1,2013,3.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Cumbria
2018,UKD3,2013,16.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Greater Manchester
2018,UKD4,2013,6.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Lancashire
2018,UKD6,2013,22.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Cheshire
2018,UKD7,2013,14.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Merseyside
2018,UKE1,2013,4.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,East Yorkshire and Northern Lincolnshire
2018,UKE2,2013,9.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,North Yorkshire
2018,UKE3,2013,3.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,South Yorkshire
2018,UKE4,2013,15.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,West Yorkshire
2018,UKF1,2013,139.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Derbyshire and Nottinghamshire
2018,UKF2,2013,27.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Leicestershire, Rutland and Northamptonshire"
2018,UKF3,2013,27.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Lincolnshire
2018,UKG1,2013,34.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Herefordshire, Worcestershire and Warwickshire"
2018,UKG2,2013,57.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Shropshire and Staffordshire
2018,UKG3,2013,23.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,West Midlands
2018,UKH1,2013,90.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,East Anglia
2018,UKH2,2013,23.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Bedfordshire and Hertfordshire
2018,UKH3,2013,20.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Essex
2018,UKI3,2013,42.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Inner London - West
2018,UKI4,2013,18.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Inner London - East
2018,UKI5,2013,6.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Outer London - East and North East
2018,UKI6,2013,9.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Outer London - South
2018,UKI7,2013,26.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Outer London - West and North West
2018,UKJ1,2013,67.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Berkshire, Buckinghamshire and Oxfordshire"
2018,UKJ2,2013,161.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Surrey, East and West Sussex"
2018,UKJ3,2013,47.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Hampshire and Isle of Wight
2018,UKJ4,2013,16.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Kent
2018,UKK1,2013,61.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,"Gloucestershire, Wiltshire and Bristol/Bath area"
2018,UKK2,2013,9.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Dorset and Somerset
2018,UKK3,2013,4.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Cornwall and Isles of Scilly
2018,UKK4,2013,21.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Devon
2018,UKL1,2013,6.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,West Wales and The Valleys
2018,UKL2,2013,11.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,East Wales
2018,UKM2,2013,39.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Eastern Scotland
2018,UKM3,2013,4.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,South Western Scotland
2018,UKM5,2013,5.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,North Eastern Scotland
2018,UKM6,2013,1.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Highlands and Islands
2018,UKN0,2013,16.0,total_inventions,Total number of unique inventions involving organisations in the NUTS2 region in a year (we consider the earliest application year for all patents in the family),Total unique inventions,Northern Ireland
2010,UKC1,2010,13870000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2011,UKC1,2010,2836118.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2012,UKC1,2010,10000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2013,UKC1,2013,19031230.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2014,UKC1,2013,35292594.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2015,UKC1,2013,92000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2016,UKC1,2016,6700000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2017,UKC1,2016,83250000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2018,UKC1,2016,151000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2019,UKC1,2016,3700000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Tees Valley and Durham
2010,UKC2,2010,6200000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2011,UKC2,2010,32220198.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2012,UKC2,2010,9025000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2013,UKC2,2013,5210708.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2014,UKC2,2013,15833846.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2015,UKC2,2013,17584000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2016,UKC2,2016,13883880.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2017,UKC2,2016,4364000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2018,UKC2,2016,22415458.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2019,UKC2,2016,14400000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Northumberland and Tyne and Wear
2010,UKD1,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2012,UKD1,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2013,UKD1,2013,574500.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2014,UKD1,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2016,UKD1,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2017,UKD1,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2018,UKD1,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2019,UKD1,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cumbria
2010,UKD3,2010,2000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2011,UKD3,2010,13195500.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2012,UKD3,2010,20523000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2013,UKD3,2013,10600000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2014,UKD3,2013,24600000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2015,UKD3,2013,66000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2016,UKD3,2016,82850000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2017,UKD3,2016,344650000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2018,UKD3,2016,56676627.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2019,UKD3,2016,55000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Greater Manchester
2011,UKD4,2010,67000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2012,UKD4,2010,1250000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2013,UKD4,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2014,UKD4,2013,300000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2015,UKD4,2013,1900000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2016,UKD4,2016,8000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2017,UKD4,2016,12500000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2018,UKD4,2016,4520000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2019,UKD4,2016,2000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lancashire
2010,UKD6,2010,16900000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2011,UKD6,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2012,UKD6,2010,9595000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2013,UKD6,2013,2390000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2014,UKD6,2013,10085478.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2015,UKD6,2013,200000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2016,UKD6,2016,32573250.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2017,UKD6,2016,43000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2018,UKD6,2016,50268650.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2019,UKD6,2016,94484200.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Cheshire
2010,UKD7,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2011,UKD7,2010,8670543.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2012,UKD7,2010,9075000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2013,UKD7,2013,6650000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2014,UKD7,2013,5580004.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2015,UKD7,2013,4000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2016,UKD7,2016,3440000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2017,UKD7,2016,10150000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2018,UKD7,2016,9950000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2019,UKD7,2016,17800000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Merseyside
2010,UKE1,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2012,UKE1,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2013,UKE1,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2014,UKE1,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2015,UKE1,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2016,UKE1,2016,5000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2017,UKE1,2016,450000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2018,UKE1,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2019,UKE1,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,East Yorkshire and Northern Lincolnshire
2010,UKE2,2010,1453825.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2011,UKE2,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2012,UKE2,2010,3546000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2013,UKE2,2013,10000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2014,UKE2,2013,2100000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2015,UKE2,2013,3000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2016,UKE2,2016,3000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2017,UKE2,2016,6450000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2018,UKE2,2016,2000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2019,UKE2,2016,6050000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,North Yorkshire
2010,UKE3,2010,3500000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2011,UKE3,2010,28000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2012,UKE3,2010,8735000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2013,UKE3,2013,20414000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2014,UKE3,2013,6900000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2015,UKE3,2013,2636000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2016,UKE3,2016,25648955.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2017,UKE3,2016,15410000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2018,UKE3,2016,15600000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2019,UKE3,2016,1300000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,South Yorkshire
2010,UKE4,2010,1000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2011,UKE4,2010,2000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2012,UKE4,2010,12804500.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2013,UKE4,2013,7147270.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2014,UKE4,2013,29000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2015,UKE4,2013,10500000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2016,UKE4,2016,21595000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2017,UKE4,2016,31100000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2018,UKE4,2016,9500000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2019,UKE4,2016,21000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,West Yorkshire
2010,UKF1,2010,869.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2011,UKF1,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2012,UKF1,2010,6300000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2013,UKF1,2013,867866.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2014,UKF1,2013,9361613.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2015,UKF1,2013,27453998.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2016,UKF1,2016,17400000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2017,UKF1,2016,3700000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2018,UKF1,2016,16499000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2019,UKF1,2016,1000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Derbyshire and Nottinghamshire
2010,UKF2,2010,6353400.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2011,UKF2,2010,1400000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2012,UKF2,2010,5000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2013,UKF2,2013,2000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2014,UKF2,2013,2800000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2015,UKF2,2013,29200000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2016,UKF2,2016,18470000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2017,UKF2,2016,14500000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2018,UKF2,2016,15738081.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2019,UKF2,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,"Leicestershire, Rutland and Northamptonshire"
2011,UKF3,2010,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2012,UKF3,2010,10000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2013,UKF3,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2014,UKF3,2013,1000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2015,UKF3,2013,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2016,UKF3,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2017,UKF3,2016,0.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
2018,UKF3,2016,5000000.0,gbp_venture_capital_received,Total amount of venture capital invested in organisations in the location,GBP,Lincolnshire
