year,nuts_id,nuts_year,value,variable,description,unit,nuts_name
2016,UKF2,2016,15761000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Leicestershire, Rutland and Northamptonshire"
2017,UKF2,2016,12137000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Leicestershire, Rutland and Northamptonshire"
2014,UKF3,2013,2066000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2015,UKF3,2013,3312000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2016,UKF3,2016,3302000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2017,UKF3,2016,5100000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2014,UKG1,2013,244000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2015,UKG1,2013,472000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2016,UKG1,2016,628000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2017,UKG1,2016,296000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2014,UKG2,2013,2493000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2015,UKG2,2013,2093000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2016,UKG2,2016,3491000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2017,UKG2,2016,3859000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2014,UKG3,2013,55074000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2015,UKG3,2013,56086000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2016,UKG3,2016,52269000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2017,UKG3,2016,57493000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2014,UKH1,2013,12589000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2015,UKH1,2013,11971000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2016,UKH1,2016,11332000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2017,UKH1,2016,8513000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2014,UKH2,2013,9862000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2015,UKH2,2013,8915000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2016,UKH2,2016,8686000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2017,UKH2,2016,8863000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2014,UKH3,2013,21786000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
2015,UKH3,2013,22122000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
2016,UKH3,2016,21038000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
2017,UKH3,2016,14715000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
2014,UKI3,2013,173093000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - West
2015,UKI3,2013,177940000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - West
2016,UKI3,2016,181731000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - West
2017,UKI3,2016,148514000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - West
2014,UKI4,2013,5085000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - East
2015,UKI4,2013,4530000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - East
2016,UKI4,2016,4758000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - East
2017,UKI4,2016,5816000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Inner London - East
2014,UKI5,2013,8087000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - East and North East
2015,UKI5,2013,10284000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - East and North East
2016,UKI5,2016,7512000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - East and North East
2017,UKI5,2016,8108000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - East and North East
2014,UKI6,2013,171000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - South
2015,UKI6,2013,110000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - South
2016,UKI6,2016,203000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - South
2017,UKI6,2016,503000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - South
2014,UKI7,2013,2754000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - West and North West
2015,UKI7,2013,2837000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - West and North West
2016,UKI7,2016,4420000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - West and North West
2017,UKI7,2016,4524000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Outer London - West and North West
2014,UKJ1,2013,94108000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Berkshire, Buckinghamshire and Oxfordshire"
2015,UKJ1,2013,108865000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Berkshire, Buckinghamshire and Oxfordshire"
2016,UKJ1,2016,119470000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Berkshire, Buckinghamshire and Oxfordshire"
2017,UKJ1,2016,115888000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Berkshire, Buckinghamshire and Oxfordshire"
2014,UKJ2,2013,17935000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Surrey, East and West Sussex"
2015,UKJ2,2013,18909000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Surrey, East and West Sussex"
2016,UKJ2,2016,18623000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Surrey, East and West Sussex"
2017,UKJ2,2016,20457000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Surrey, East and West Sussex"
2014,UKJ3,2013,18732000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Hampshire and Isle of Wight
2015,UKJ3,2013,19182000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Hampshire and Isle of Wight
2016,UKJ3,2016,22067000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Hampshire and Isle of Wight
2017,UKJ3,2016,22681000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Hampshire and Isle of Wight
2014,UKJ4,2013,3700000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Kent
2015,UKJ4,2013,3488000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Kent
2016,UKJ4,2016,2184000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Kent
2017,UKJ4,2016,3527000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Kent
2014,UKK1,2013,35492000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Gloucestershire, Wiltshire and Bristol/Bath area"
2015,UKK1,2013,41318000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Gloucestershire, Wiltshire and Bristol/Bath area"
2016,UKK1,2016,46086000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Gloucestershire, Wiltshire and Bristol/Bath area"
2017,UKK1,2016,51482000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Gloucestershire, Wiltshire and Bristol/Bath area"
2014,UKK2,2013,949000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Dorset and Somerset
2015,UKK2,2013,1580000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Dorset and Somerset
2016,UKK2,2016,729000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Dorset and Somerset
2017,UKK2,2016,919000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Dorset and Somerset
2014,UKK3,2013,57000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cornwall and Isles of Scilly
2015,UKK3,2013,15000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cornwall and Isles of Scilly
2016,UKK3,2016,8000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cornwall and Isles of Scilly
2017,UKK3,2016,1000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cornwall and Isles of Scilly
2014,UKK4,2013,20632000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Devon
2015,UKK4,2013,15008000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Devon
2016,UKK4,2016,14354000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Devon
2017,UKK4,2016,17304000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Devon
2014,UKL1,2013,10409000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Wales and The Valleys
2015,UKL1,2013,8140000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Wales and The Valleys
2016,UKL1,2016,8251000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Wales and The Valleys
2017,UKL1,2016,6784000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Wales and The Valleys
2014,UKL2,2013,3518000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Wales
2015,UKL2,2013,2872000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Wales
2016,UKL2,2016,3477000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Wales
2017,UKL2,2016,4047000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Wales
2014,UKM2,2013,30109000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Eastern Scotland
2015,UKM2,2013,34026000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Eastern Scotland
2014,UKM3,2013,32924000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,South Western Scotland
2015,UKM3,2013,31200000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,South Western Scotland
2014,UKM5,2013,4047000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Eastern Scotland
2015,UKM5,2013,3277000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Eastern Scotland
2016,UKM5,2016,2637000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Eastern Scotland
2017,UKM5,2016,2084000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Eastern Scotland
2014,UKM6,2013,3141000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Highlands and Islands
2015,UKM6,2013,3053000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Highlands and Islands
2016,UKM6,2016,3107000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Highlands and Islands
2017,UKM6,2016,3697000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Highlands and Islands
2016,UKM7,2016,35573000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Eastern Scotland
2017,UKM7,2016,34585000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Eastern Scotland
2016,UKM8,2016,31088000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Central Scotland
2017,UKM8,2016,29834000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Central Scotland
2014,UKN0,2013,19175000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northern Ireland
2015,UKN0,2013,18690000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northern Ireland
2016,UKN0,2016,25182000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northern Ireland
2017,UKN0,2016,34867000.0,gbp_business_contract_research,Contract research income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northern Ireland
2014,UKC1,2013,10100000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Tees Valley and Durham
2015,UKC1,2013,10839000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Tees Valley and Durham
2016,UKC1,2016,10009000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Tees Valley and Durham
2017,UKC1,2016,8896000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Tees Valley and Durham
2014,UKC2,2013,2590000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northumberland and Tyne and Wear
2015,UKC2,2013,3199000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northumberland and Tyne and Wear
2016,UKC2,2016,3890000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northumberland and Tyne and Wear
2017,UKC2,2016,4126000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Northumberland and Tyne and Wear
2014,UKD1,2013,75000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cumbria
2015,UKD1,2013,69000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cumbria
2016,UKD1,2016,105000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cumbria
2017,UKD1,2016,162000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cumbria
2014,UKD3,2013,5422000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Greater Manchester
2015,UKD3,2013,4883000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Greater Manchester
2016,UKD3,2016,3737000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Greater Manchester
2017,UKD3,2016,4226000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Greater Manchester
2014,UKD4,2013,19660000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lancashire
2015,UKD4,2013,15383000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lancashire
2016,UKD4,2016,19673000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lancashire
2017,UKD4,2016,19793000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lancashire
2014,UKD6,2013,617000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cheshire
2015,UKD6,2013,747000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cheshire
2016,UKD6,2016,552000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cheshire
2017,UKD6,2016,869000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Cheshire
2014,UKD7,2013,13308000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Merseyside
2015,UKD7,2013,12186000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Merseyside
2016,UKD7,2016,13442000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Merseyside
2017,UKD7,2016,13094000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Merseyside
2014,UKE1,2013,4211000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Yorkshire and Northern Lincolnshire
2015,UKE1,2013,3412000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Yorkshire and Northern Lincolnshire
2016,UKE1,2016,3518000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Yorkshire and Northern Lincolnshire
2017,UKE1,2016,3118000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Yorkshire and Northern Lincolnshire
2014,UKE2,2013,2637000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Yorkshire
2015,UKE2,2013,2686000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Yorkshire
2016,UKE2,2016,2420000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Yorkshire
2017,UKE2,2016,2257000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,North Yorkshire
2014,UKE3,2013,4396000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,South Yorkshire
2015,UKE3,2013,4675000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,South Yorkshire
2016,UKE3,2016,4277000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,South Yorkshire
2017,UKE3,2016,4395000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,South Yorkshire
2014,UKE4,2013,7217000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Yorkshire
2015,UKE4,2013,7856000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Yorkshire
2016,UKE4,2016,12291000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Yorkshire
2017,UKE4,2016,11844000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Yorkshire
2014,UKF1,2013,4216000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Derbyshire and Nottinghamshire
2015,UKF1,2013,2876000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Derbyshire and Nottinghamshire
2016,UKF1,2016,3713000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Derbyshire and Nottinghamshire
2017,UKF1,2016,4444000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Derbyshire and Nottinghamshire
2014,UKF2,2013,12541000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Leicestershire, Rutland and Northamptonshire"
2015,UKF2,2013,10902000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Leicestershire, Rutland and Northamptonshire"
2016,UKF2,2016,14781000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Leicestershire, Rutland and Northamptonshire"
2017,UKF2,2016,15514000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Leicestershire, Rutland and Northamptonshire"
2014,UKF3,2013,490000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2015,UKF3,2013,282000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2016,UKF3,2016,265000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2017,UKF3,2016,205000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Lincolnshire
2014,UKG1,2013,177000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2015,UKG1,2013,134000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2016,UKG1,2016,542000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2017,UKG1,2016,211000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,"Herefordshire, Worcestershire and Warwickshire"
2014,UKG2,2013,6913000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2015,UKG2,2013,7677000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2016,UKG2,2016,9578000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2017,UKG2,2016,6321000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Shropshire and Staffordshire
2014,UKG3,2013,18390000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2015,UKG3,2013,19146000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2016,UKG3,2016,15405000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2017,UKG3,2016,13339000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,West Midlands
2014,UKH1,2013,24597000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2015,UKH1,2013,21116000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2016,UKH1,2016,19668000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2017,UKH1,2016,21368000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,East Anglia
2014,UKH2,2013,6756000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2015,UKH2,2013,5874000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2016,UKH2,2016,3944000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2017,UKH2,2016,3908000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Bedfordshire and Hertfordshire
2014,UKH3,2013,10394000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
2015,UKH3,2013,10023000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
2016,UKH3,2016,8719000.0,gbp_business_consulting,Consultancy income with businesses for universities in the NUTS2 region in the academic year starting in year,GBP,Essex
